Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
54,48560,523,Unemployed,High School,27,9665,84,Widowed,2,Mortgage,248,0.316616617350439,4,0,0.3602624103155427,0,Debt Consolidation,0,20,28,5226,524,149208,60728,4046.6666666666665,0.7153301123259292,5,88480,0.273165,0.2520039417849928,245.87666596300616,0.1220453046037082,0,56.0
35,67268,588,Unemployed,Associate,13,40410,96,Married,0,Mortgage,1332,0.2992134067247528,0,0,0.1145058239707589,0,Auto,1,26,16,5701,956,32806,93734,5605.666666666667,0.9406769250274978,3,7358,0.28141,0.3140093662932271,1154.0965411890688,0.4434970341658563,0,59.0
48,18749,513,Employed,High School,27,13495,48,Married,1,Rent,1008,0.3244556277615877,3,1,0.0208899263271353,0,Auto,0,21,2,439,368,195455,12448,1562.4166666666667,0.6209550373584471,5,183007,0.251995,0.274098740283424,465.78402843169954,0.9432720860408764,0,52.0
24,28057,562,Employed,Associate,2,7432,60,Married,1,Rent,477,0.3848276755578884,5,1,0.1484265800271398,0,Home,0,20,11,7906,1792,62808,19789,2338.083333333333,0.8766500055045863,3,43019,0.2314319999999999,0.2197952683952568,205.1772523694432,0.2917677238633253,0,52.0
26,64710,610,Employed,Master,7,28484,24,Married,1,Own,273,0.118537075110517,2,0,0.5225422689052958,0,Auto,0,20,11,3469,658,22775,36932,5392.5,0.8315380949706321,6,9337,0.198484,0.1895412755397835,1435.20430391193,0.316774094374025,0,54.0
42,132647,559,Employed,Master,17,22303,60,Divorced,4,Own,323,0.0902493962410428,7,1,0.4228512273473881,0,Debt Consolidation,0,31,17,6350,7641,34678,55991,6558.0,0.6183957818128134,6,10533,0.247803,0.2385531813350822,639.7403295075101,0.1468039538742772,1,42.400000000000006
31,41021,518,Self-Employed,Doctorate,11,16639,12,Divorced,2,Mortgage,414,0.4115576474644379,2,2,0.3031305031435476,0,Auto,0,20,17,5952,908,49776,16255,3418.4166666666665,0.8685566588339536,7,33521,0.222639,0.23569147344345,1569.9098300148569,0.5803592784227173,0,59.0
28,41461,472,Employed,Bachelor,3,34961,24,Single,1,Rent,349,0.5337718721195366,2,0,0.054472139878676,0,Debt Consolidation,0,24,3,8970,3351,177024,24011,3455.083333333333,0.6182929794740789,6,153013,0.273961,0.2733072441513111,1907.0539459809145,0.6529665794788106,0,51.0
31,36285,510,Employed,High School,10,18338,24,Married,0,Rent,259,0.2783125838489182,1,1,0.1874305440340221,0,Education,0,26,5,2764,489,46689,65821,3023.75,0.9282357414032114,5,3427,0.238338,0.2319132353018615,962.1644415038425,0.4038576077730772,0,53.0
55,33201,619,Employed,High School,29,33001,60,Married,0,Rent,444,0.2151058960520611,3,2,0.243844297027386,0,Education,0,23,28,3025,942,53608,3849,2766.75,0.776741989642608,6,49759,0.228501,0.2402435499390704,949.8382186847832,0.5037817723628023,0,50.0
40,15000,483,Employed,High School,18,7768,60,Married,0,Mortgage,651,0.216046382724059,3,0,0.3272312702331886,1,Home,0,20,16,2686,1142,24288,15419,1250.0,0.7940329826506426,6,8869,0.271268,0.2715419987391474,237.9148701713556,0.7111318961370845,0,68.0
60,32283,645,Self-Employed,High School,42,30220,48,Divorced,0,Other,353,0.37204412538278,2,1,0.1995327893810364,1,Debt Consolidation,0,26,27,7135,1598,146177,10998,2690.25,0.8544457888513712,5,135179,0.20272,0.222652126406873,956.4701483774058,0.4867466400436412,0,59.0
60,39072,466,Employed,High School,38,36906,60,Single,0,Mortgage,162,0.1416643674750339,1,0,0.135859539364148,0,Debt Consolidation,0,25,26,1626,224,9580,5021,3256.0,0.892120591692576,5,4559,0.308906,0.3219342349141587,1244.2309107898388,0.4318891003654296,0,50.0
33,92396,611,Self-Employed,Master,13,25411,60,Single,3,Own,544,0.1473079099867356,2,1,0.3088255514781097,0,Auto,0,29,12,1051,421,186226,40346,7699.666666666667,0.9474170775320258,6,145880,0.2249109999999999,0.2307664753662514,717.4675277819517,0.1638340440428527,1,38.400000000000006
46,29649,579,Employed,High School,22,14603,48,Married,0,Mortgage,697,0.1346025769162763,5,1,0.107713642969506,0,Debt Consolidation,0,17,28,4236,1304,200057,4828,2470.75,0.6607162327999929,5,195229,0.220103,0.2125978326022196,454.23498026090425,0.4659455550990202,0,47.0
26,40136,559,Employed,High School,1,16676,60,Married,1,Mortgage,599,0.1510566421146107,1,1,0.3727321378677319,0,Auto,0,22,19,1533,295,42806,29544,3344.6666666666665,0.8242961215187112,3,13262,0.242176,0.250882988215211,490.3263019899992,0.3256905427516441,0,54.0
26,33052,421,Employed,Bachelor,0,60529,120,Single,2,Mortgage,306,0.2143158627922924,2,1,0.0644821020446872,0,Other,0,23,12,2438,2827,27711,66755,2754.333333333333,0.5375390172873095,5,7800,0.405029,0.429389814234236,2198.225808029514,0.9091948958112722,0,51.0
56,36864,475,Employed,Master,35,10535,96,Single,0,Own,222,0.4286877233613619,5,2,0.0795472441026558,0,Home,0,27,22,15374,568,21112,4899,3072.0,0.8015433492228077,6,16213,0.308035,0.2731909237316685,271.0679071125964,0.1605038760132149,1,41.6
42,100764,630,Employed,Associate,20,13615,60,Married,0,Mortgage,299,0.2037568179483954,0,4,0.2893833375611366,0,Auto,0,24,10,4860,991,66414,25564,8397.0,0.9237772136827984,1,40850,0.203615,0.1763028516614796,342.9990526884629,0.0764557642834896,1,38.400000000000006
23,27543,572,Employed,High School,0,42781,36,Married,1,Mortgage,976,0.2894759827347485,2,2,0.2026593362024618,0,Education,0,38,25,4119,2895,113884,35230,2295.25,0.7025411298071965,8,78654,0.241781,0.25542380275889,1713.2612125920089,1.1716637458194137,0,52.0
40,63966,609,Employed,High School,17,22901,36,Married,3,Mortgage,482,0.3254648142498627,3,0,0.2440082689580267,0,Debt Consolidation,0,19,7,577,199,623414,39965,5330.5,0.9529371204308246,5,583449,0.203401,0.1948879705774401,845.1299045727677,0.2489691219534317,1,33.6
32,46193,404,Employed,Bachelor,8,36896,72,Married,0,Other,633,0.4475537674483213,3,1,0.1294928030647015,0,Other,0,22,14,9574,1968,66790,12599,3849.4166666666665,0.6347130618666709,4,54191,0.349896,0.3898066470359236,1331.8326025488886,0.510423467421182,0,50.0
35,46799,617,Employed,Bachelor,14,18314,96,Married,1,Own,403,0.3404693485904188,3,1,0.2277288795965315,0,Home,0,31,28,8546,381,200821,18022,3899.9166666666665,0.9104585220361968,3,182799,0.244814,0.2742289803941273,472.5163275241389,0.2244961629583894,0,46.0
36,88971,613,Employed,Doctorate,13,12902,48,Married,3,Rent,502,0.0986848952977045,1,0,0.3863508008052816,0,Education,0,23,10,1932,10917,168801,8521,7414.25,0.9164559691675418,3,160280,0.201402,0.2353474867868138,417.3172840679964,0.123993294543345,1,36.0
38,138415,626,Unemployed,Master,14,13558,60,Married,0,Rent,572,0.2053931219343438,3,3,0.1841956753408248,0,Auto,0,32,24,2804,326,528590,19709,11534.583333333334,0.7408640441176967,6,508881,0.205558,0.2173344282080758,372.40531343229753,0.0818759799240513,1,32.0
39,47870,441,Employed,High School,17,97760,60,Single,1,Rent,641,0.4587365023973778,1,0,0.365956710926489,0,Debt Consolidation,0,18,19,9754,1885,31479,59886,3989.1666666666665,0.7141044273284586,6,10964,0.38226,0.3764813551507077,3636.943339920685,1.072390225173349,0,56.0
49,33472,545,Employed,High School,26,17312,72,Married,2,Mortgage,202,0.302009402338798,1,3,0.0787731187525304,0,Debt Consolidation,0,28,7,2702,2645,107321,25832,2789.333333333333,0.8757593229334122,2,81489,0.259812,0.250680267213741,467.0593187714454,0.2398635225041032,0,50.0
20,37402,540,Employed,High School,0,38376,60,Married,2,Other,645,0.3396086209784795,0,4,0.1285510595232374,0,Home,0,34,23,1797,591,29411,184759,3116.833333333333,0.7881936156654411,4,1926,0.273376,0.250472808838788,1127.4503820272878,0.5686702471613136,0,51.0
27,116758,615,Employed,Doctorate,5,37569,48,Married,0,Rent,257,0.2144427550583632,4,0,0.2978053054255978,1,Home,0,31,7,1104,976,12427,5084,9729.833333333334,0.9339009103150294,5,7343,0.225069,0.2208559409902769,1185.3983066800604,0.1482449140971986,0,61.0
58,30277,630,Employed,Associate,35,26648,24,Single,2,Mortgage,684,0.3640958326915479,3,1,0.2384008111918833,0,Education,0,27,7,3151,1393,53481,96989,2523.083333333333,0.9135194133719542,7,7570,0.186648,0.2021627161197901,1359.0884385220106,0.8097586042958063,0,51.0
26,35230,581,Employed,Bachelor,3,40870,48,Married,0,Rent,477,0.2659937163411829,3,1,0.4204754862799802,0,Other,0,19,19,1921,901,42023,11532,2935.833333333333,0.8061805432650833,3,30491,0.24537,0.2427652719423363,1338.6926753143068,0.6184590435359546,0,57.0
25,31422,485,Unemployed,High School,2,15333,48,Divorced,3,Rent,548,0.634946121623643,3,0,0.4538134443548917,0,Education,0,23,3,7744,4759,44479,6726,2618.5,0.8457340494430685,5,37753,0.267833,0.2772237162310948,531.9549786292743,0.4124326823102059,0,65.0
24,15000,596,Employed,Doctorate,3,12349,60,Married,3,Own,515,0.4312927283908558,4,1,0.4397679888569473,0,Auto,0,21,17,450,587,208707,16591,1250.0,0.9192833843119602,5,192116,0.219349,0.2275220995770687,346.36831448376444,0.6890946515870116,0,55.0
48,74876,615,Employed,Bachelor,29,26826,12,Divorced,2,Rent,385,0.1315827998737063,2,1,0.2686823451015472,0,Other,0,23,27,9915,1473,11388,36316,6239.666666666667,0.745557421598192,8,8630,0.184326,0.1867414749282617,2468.022424998964,0.4572395574014044,0,48.0
25,19630,474,Employed,Bachelor,6,70454,24,Single,0,Other,414,0.1308259845549153,2,0,0.0793217640079243,0,Debt Consolidation,0,24,2,2320,1560,32281,17085,1635.8333333333333,0.9229649638960208,8,15196,0.308454,0.3302775597998416,4049.9167964511103,2.728833497575819,0,55.0
49,18638,622,Employed,Bachelor,28,24004,96,Single,2,Rent,400,0.4004622551895369,4,3,0.0676028525173992,0,Auto,1,24,8,5821,1261,347164,31782,1553.1666666666667,0.9509983049607668,4,315382,0.248004,0.2563394730849593,590.3691319979022,0.6376451112766834,0,51.0
32,25236,563,Employed,Associate,6,11106,12,Married,4,Rent,163,0.7103265136682463,1,2,0.2643159393658891,1,Auto,0,28,8,2303,1900,44864,28859,2103.0,0.8647683466554922,4,16005,0.194606,0.1670402740378426,1011.360693122238,0.5584216324879876,0,69.0
48,20444,596,Employed,Associate,27,28049,60,Married,0,Own,695,0.0890719683999076,2,0,0.1164071658110322,0,Education,1,25,9,3808,1738,105579,88282,1703.6666666666667,0.9783094002623496,5,17297,0.235049,0.2518233568114025,826.2763171500932,0.892942467511305,0,58.0
52,84070,564,Employed,High School,26,14040,72,Single,0,Mortgage,589,0.5189230260432491,1,0,0.2496614416414418,0,Debt Consolidation,0,20,20,2526,5279,16676,29193,7005.833333333333,0.8725277443785432,4,10060,0.2470399999999999,0.2299047356478514,361.07216040669255,0.1356115846899049,1,41.6
31,70377,617,Employed,High School,8,7526,72,Widowed,4,Rent,422,0.3358981862660438,6,1,0.4020904707747939,0,Auto,0,28,26,3027,2997,50956,25349,5864.75,0.8753774461481394,8,25607,0.214026,0.232779902319121,194.85014615677247,0.1051792738235683,0,53.0
42,72275,616,Employed,High School,19,16372,72,Divorced,3,Mortgage,461,0.1726215945445178,1,1,0.015057624426834,0,Education,0,21,11,3181,508,10778,9579,6022.916666666667,0.9140739906913729,6,1199,0.223372,0.205054355130804,396.9670445057932,0.1424504259297062,1,36.8
37,40034,550,Employed,Bachelor,18,9599,60,Married,0,Mortgage,327,0.4228548201547925,5,1,0.4976053692589999,0,Auto,0,26,11,7103,4024,56553,2957,3336.1666666666665,0.9549779719037568,5,53596,0.239599,0.2753308428477468,296.1746938552305,0.1867936335680363,0,56.0
32,53931,627,Self-Employed,Bachelor,9,30659,60,Married,0,Mortgage,472,0.1017483372609657,1,3,0.3278547994778673,0,Auto,0,21,11,10908,2025,70642,33708,4494.25,0.9422275168068446,5,36934,0.222159,0.2340594172899494,871.4572006652118,0.2989280081582492,0,53.0
49,96485,633,Employed,Bachelor,26,15782,120,Single,0,Mortgage,422,0.3631520508095819,4,1,0.598697274681239,0,Auto,0,24,1,2275,517,34161,10428,8040.416666666667,0.8153019105394025,6,23733,0.254282,0.2290114321159911,335.94641276711684,0.0942670565705073,1,46.400000000000006
29,36297,564,Employed,Bachelor,7,29653,60,Single,3,Rent,212,0.2280712160735377,4,2,0.3534378719376904,0,Auto,0,24,15,1165,1430,40663,26168,3024.75,0.9355290575192532,5,14495,0.2526529999999999,0.2585244655511469,885.2362770708274,0.3627527157850491,0,55.0
43,19344,538,Employed,Bachelor,18,9022,72,Single,4,Mortgage,364,0.2410685475084321,6,0,0.4264567296232065,0,Education,0,29,13,2471,1413,142599,9556,1612.0,0.8651454687682678,4,133043,0.2550219999999999,0.2466671774303779,241.18540166066592,0.3754251871344081,0,54.0
59,59741,656,Self-Employed,Associate,37,24160,60,Married,0,Mortgage,183,0.1140919900344655,5,1,0.6718097680407528,0,Auto,0,28,9,1842,4262,107215,1010,4978.416666666667,0.778839148786044,3,106205,0.20116,0.2130761940638334,657.7968485136599,0.1688884046494688,0,51.0
31,69671,549,Employed,High School,8,13803,60,Single,3,Mortgage,802,0.1137620663750151,6,1,0.1883311192184346,0,Auto,0,19,29,6100,1330,303607,101338,5805.916666666667,0.8789934818669347,7,202269,0.244303,0.2094951114933154,373.0256096052016,0.2023841672325992,1,36.0
26,68651,502,Employed,Associate,4,25276,48,Single,2,Rent,115,0.3306492441017316,4,1,0.4595541007229139,0,Auto,0,8,15,2049,710,109787,23140,5720.916666666667,0.8698783514980399,7,86647,0.2692759999999999,0.2722814132603745,869.7953424034358,0.1721394314553499,0,54.0
34,60378,615,Employed,Bachelor,11,35938,48,Married,3,Own,815,0.3290838744766817,5,0,0.261470143087157,1,Debt Consolidation,0,28,1,1818,1475,51643,58927,5031.5,0.7757215934378809,5,1966,0.223438,0.2165936221478528,1125.629849041224,0.3856960844760457,0,65.0
53,46269,573,Self-Employed,High School,29,13607,36,Married,0,Own,659,0.218166768723928,3,1,0.4651004839983292,0,Debt Consolidation,0,27,13,4616,99,117527,38746,3855.75,0.8558091232002389,1,78781,0.212107,0.2311209499749747,527.5184902202421,0.3077270285211028,0,58.0
52,15971,589,Employed,Bachelor,28,34746,36,Married,2,Rent,236,0.4335831039833748,3,1,0.1100862570449992,0,Other,0,28,4,22120,5371,27491,16398,1330.9166666666667,0.7630429779458209,5,11093,0.225246,0.2394191794935845,1362.125296897333,1.200770368966752,0,56.0
42,105722,541,Employed,Associate,18,19896,48,Single,1,Other,240,0.2594053347056948,4,1,0.1417290389858446,0,Debt Consolidation,0,20,21,16320,3565,19885,10125,8810.166666666666,0.8310876836655883,8,9760,0.244396,0.244922005345991,654.071799919763,0.1014818259117038,1,39.2
63,15000,642,Employed,High School,40,16820,36,Married,0,Mortgage,302,0.1964536038806962,5,2,0.3246961971077854,0,Home,0,24,19,1853,7457,61404,20969,1250.0,0.7178694331169657,4,40435,0.18082,0.1516178295892879,584.4042849579697,0.7091234279663757,0,52.0
42,69940,557,Self-Employed,Bachelor,22,10494,48,Married,3,Rent,388,0.1045524213284906,3,2,0.5111571894992951,0,Home,0,20,3,8088,4325,29185,17126,5828.333333333333,0.7369878805240634,4,12059,0.226994,0.1815952,309.13667462645867,0.119611668508972,1,50.400000000000006
45,28709,513,Employed,High School,20,39214,48,Divorced,0,Rent,483,0.2471228418779596,1,0,0.4451837036159158,0,Home,0,22,10,1396,401,43663,22265,2392.4166666666665,0.7916505665737799,11,21398,0.277714,0.2574081181117555,1316.4786252100837,0.7521593751966633,0,58.0
33,15000,573,Employed,High School,9,23316,72,Single,3,Own,187,0.1756168644269411,2,0,0.2693410382347305,0,Other,0,23,3,987,246,36308,17236,1250.0,0.6829751404069718,3,19072,0.251816,0.2635895470369389,647.64901637782,0.667719213102256,0,56.0
48,29103,602,Employed,Associate,23,11246,60,Divorced,2,Mortgage,426,0.1285356630685079,2,0,0.3064681273471802,0,Education,0,31,17,1006,1955,101852,11589,2425.25,0.6387166689450601,5,90263,0.215246,0.2409749501612311,324.16126640760905,0.3093129641923962,0,50.0
45,115167,643,Self-Employed,Bachelor,25,15436,36,Divorced,3,Rent,1339,0.2158952060219567,2,2,0.3845184414734955,0,Debt Consolidation,0,20,16,689,1814,161221,16845,9597.25,0.8164981023320849,3,144376,0.178936,0.1775397289851415,556.1451264498456,0.197467516887634,1,39.2
34,94179,605,Employed,Master,14,16886,48,Single,1,Mortgage,264,0.2308748914619702,2,0,0.2266651027368192,0,Debt Consolidation,0,30,27,2935,934,146021,51130,7848.25,0.7761967834924394,5,94891,0.209386,0.2313992579660254,542.5165070364538,0.1027638654523561,1,36.8
18,63674,594,Employed,High School,0,19183,12,Single,2,Own,321,0.2181616589481764,1,1,0.1082476198139007,0,Home,0,16,17,2339,444,11356,22569,5306.166666666667,0.348792034134197,4,6751,0.187183,0.1672357285450256,1747.0652542137602,0.3897475115520483,0,50.0
26,58448,605,Employed,High School,4,27226,72,Single,3,Rent,1853,0.2248988148642322,0,1,0.2718315825254613,0,Debt Consolidation,0,22,13,4299,7110,28949,34862,4870.666666666667,0.5252075151889645,5,5301,0.239726,0.2624942538787954,754.4023073632046,0.5353276021139894,0,49.0
35,15094,616,Employed,Bachelor,15,33133,60,Divorced,2,Rent,395,0.3409386956810092,2,0,0.4566106992294566,0,Home,0,24,9,8212,722,8934,15299,1257.8333333333333,0.411632211945766,10,10215,0.230133,0.2251631772933663,924.8504578636469,1.049304723357875,0,56.0
27,80237,521,Self-Employed,Master,7,12447,48,Single,3,Own,379,0.261117459839088,1,0,0.5324604790352586,0,Home,1,15,25,16579,1201,17780,47168,6686.416666666667,0.5225103925472594,6,2084,0.246947,0.2138487061991454,388.01128659073953,0.1147118591060093,1,52.8
34,68077,567,Self-Employed,Doctorate,9,36099,24,Married,0,Mortgage,778,0.0897496271675271,3,5,0.0379209513424757,0,Auto,0,22,10,3325,1237,21973,5761,5673.083333333333,0.9772533852780688,8,16212,0.2275989999999999,0.189665768048874,1819.1145250800969,0.4577959413746369,0,52.0
50,71559,629,Employed,High School,26,14656,48,Divorced,3,Rent,828,0.2881461065023477,1,2,0.3417848304599584,0,Education,0,17,15,6836,787,46896,42759,5963.25,0.8760314339890788,5,4137,0.195156,0.2014790854852808,447.1431703570113,0.2138335924801092,0,51.0
40,34158,615,Self-Employed,Associate,16,35721,72,Married,2,Mortgage,187,0.3852563553387784,3,0,0.3798460654372218,0,Debt Consolidation,0,26,23,917,1291,24296,104921,2846.5,0.7014349685103392,4,5521,0.243221,0.2532739717792706,969.41160454657,0.4062573702956507,0,55.0
49,32091,621,Employed,Master,27,12402,24,Divorced,3,Mortgage,133,0.0487049947363382,2,2,0.2782109744323189,0,Debt Consolidation,0,20,11,12182,836,79725,18875,2674.25,0.7191331285553697,3,60850,0.176902,0.1922336085156209,626.5143641828153,0.2840102324699692,0,47.0
38,61804,630,Employed,Master,16,13166,108,Married,1,Rent,141,0.3536798767884005,4,4,0.440836015664199,0,Other,0,16,24,2353,1971,121034,284528,5150.333333333333,0.919930203456428,2,1139,0.243166,0.2419790817497783,300.2516947645484,0.0856743954626655,0,53.0
39,18741,580,Employed,Associate,15,26669,60,Married,5,Rent,502,0.2184197067379366,2,2,0.0742787247187417,0,Debt Consolidation,1,23,21,10458,1089,43153,8612,1561.75,0.8617359919400234,2,34541,0.241669,0.2553714567670855,791.1909777816967,0.8280396848290039,0,58.0
29,43904,592,Employed,Associate,8,20825,48,Married,3,Mortgage,328,0.3680726619860216,1,0,0.2934395217153149,0,Other,0,17,2,1471,138,61427,17358,3658.6666666666665,0.9061744296315952,5,44069,0.219825,0.2078457830134069,642.4500961013996,0.2652469285991435,0,57.0
47,26355,626,Employed,Associate,22,25491,60,Divorced,0,Mortgage,366,0.5077426946651029,4,0,0.2429982011532639,0,Debt Consolidation,0,27,28,7062,929,19170,17895,2196.25,0.9289547867725656,7,1275,0.217491,0.230231990391995,718.9431024437087,0.4939979976977614,0,52.0
48,25300,624,Employed,High School,22,30880,120,Married,1,Other,394,0.0263989650321411,3,2,0.0910866557780053,0,Debt Consolidation,0,25,19,3614,158,125272,5578,2108.333333333333,0.6943968467460084,6,119694,0.27388,0.2986805927672946,811.0443372330736,0.571562531493948,0,44.0
41,81932,638,Self-Employed,Master,18,70378,60,Single,2,Mortgage,390,0.5158265461241115,5,1,0.2488737434346206,0,Debt Consolidation,0,18,2,1671,883,144585,14231,6827.666666666667,0.9981940454230456,2,130354,0.256378,0.2766642844061963,2177.135809029568,0.3759902078352147,0,52.0
